Order_ID,Order_Date,Region,Country,Category,Sub_Category,Customer_Age,Gender,Sales,Quantity,Discount,Profit
ORD037126,2024-05-28,South,Bangladesh,Clothing,Shirt,62,Male,4651.91,9,0.12,117.89
ORD037127,2024-08-02,West,India,Electronics,Phone,43,Male,2532.71,2,0.37,1267.93
ORD037128,2022-05-02,West,UK,Electronics,Table,44,Male,2956.81,7,0.08,526.1
ORD037129,2024-02-06,South,USA,Electronics,Phone,35,Female,4100.47,8,0.33,19.39
ORD037130,2022-10-25,West,UK,Office Supplies,Laptop,22,Male,2364.4,6,0.07,356.91
ORD037131,2022-06-06,West,Bangladesh,Clothing,Chair,60,Female,1982.35,6,0.28,168.26
ORD037132,2023-11-06,East,USA,Clothing,Phone,34,Male,4365.87,9,0.04,957.33
ORD037133,2023-11-17,North,Canada,Furniture,Laptop,18,Male,3328.74,3,0.01,1406.0
ORD037134,2024-09-29,West,Bangladesh,Office Supplies,Laptop,51,Male,4289.53,6,0.37,1292.39
ORD037135,2025-08-17,West,UK,Electronics,Printer,36,Female,2264.3,8,0.17,844.11
ORD037136,2025-12-04,West,UK,Electronics,Shirt,63,Male,4864.8,5,0.32,1227.65
ORD037137,2023-12-11,East,Canada,Electronics,Table,29,Female,751.85,3,0.22,359.86
ORD037138,2025-11-30,West,USA,Office Supplies,Shirt,34,Female,2570.16,6,0.35,-146.2
ORD037139,2022-02-20,West,India,Furniture,Laptop,21,Female,3744.27,7,0.1,609.19
ORD037140,2022-06-04,West,Canada,Electronics,Phone,48,Male,4574.57,3,0.18,1306.83
ORD037141,2024-05-10,South,Bangladesh,Office Supplies,Table,55,Female,3281.86,4,0.11,1154.92
ORD037142,2025-09-17,North,Canada,Office Supplies,Phone,39,Female,2309.09,1,0.27,-122.68
ORD037143,2025-05-14,West,India,Electronics,Shirt,37,Male,1232.82,9,0.16,800.43
ORD037144,2022-04-11,North,India,Furniture,Chair,32,Male,4963.46,3,0.26,1404.84
ORD037145,2025-09-18,North,UK,Office Supplies,Table,22,Male,2443.78,5,0.2,-68.44
ORD037146,2023-01-23,East,Bangladesh,Clothing,Table,62,Female,2766.89,6,0.35,192.11
ORD037147,2023-02-26,West,USA,Office Supplies,Printer,34,Female,4830.69,5,0.13,1028.48
ORD037148,2022-10-15,East,UK,Clothing,Chair,40,Female,3107.61,4,0.25,383.98
ORD037149,2025-10-26,West,Canada,Furniture,Printer,28,Female,4905.23,8,0.03,260.43
ORD037150,2024-12-20,North,UK,Clothing,Chair,29,Male,4443.96,1,0.07,1353.41
ORD037151,2023-10-14,South,Canada,Furniture,Phone,48,Female,4276.28,2,0.03,159.65
ORD037152,2022-07-03,East,Bangladesh,Electronics,Chair,26,Female,472.83,1,0.13,-152.56
ORD037153,2025-04-17,South,USA,Electronics,Chair,29,Female,1647.06,7,0.19,743.08
ORD037154,2025-06-01,East,Bangladesh,Furniture,Printer,40,Male,554.66,9,0.25,333.9
ORD037155,2025-08-08,East,Bangladesh,Clothing,Table,51,Female,3730.86,4,0.3,1423.53
ORD037156,2022-09-28,East,India,Office Supplies,Table,35,Male,2844.47,9,0.09,-105.46
ORD037157,2025-05-05,West,Bangladesh,Electronics,Laptop,47,Female,606.2,3,0.26,960.94
ORD037158,2024-06-07,North,Canada,Furniture,Chair,55,Male,609.09,7,0.03,415.0
ORD037159,2023-08-02,North,India,Clothing,Laptop,21,Female,4054.56,1,0.19,649.73
ORD037160,2025-09-10,West,Bangladesh,Electronics,Laptop,60,Female,588.28,8,0.34,1415.39
ORD037161,2025-09-30,West,UK,Electronics,Phone,35,Female,684.55,4,0.03,114.48
ORD037162,2025-10-13,West,Canada,Electronics,Chair,60,Male,4788.87,4,0.19,-74.8
ORD037163,2025-10-05,West,USA,Office Supplies,Printer,62,Female,4270.98,9,0.01,900.57
ORD037164,2022-02-20,West,UK,Clothing,Table,24,Male,4463.9,1,0.0,108.68
ORD037165,2024-07-26,East,India,Clothing,Shirt,46,Female,1962.29,1,0.28,167.34
ORD037166,2022-04-27,East,India,Furniture,Table,27,Female,1888.86,2,0.11,985.13
ORD037167,2023-09-18,West,Bangladesh,Electronics,Phone,64,Male,4760.46,5,0.04,1262.53
ORD037168,2022-05-22,North,USA,Office Supplies,Phone,41,Female,297.81,6,0.08,618.8
ORD037169,2022-02-01,East,Canada,Office Supplies,Shirt,19,Male,4850.93,9,0.14,125.25
ORD037170,2022-08-13,North,Bangladesh,Furniture,Phone,43,Male,3912.06,6,0.35,978.88
ORD037171,2023-12-02,South,UK,Electronics,Shirt,24,Male,3115.9,1,0.31,-134.76
ORD037172,2024-01-09,North,Canada,Electronics,Printer,25,Female,2099.67,3,0.29,124.49
ORD037173,2023-01-27,West,Bangladesh,Furniture,Phone,32,Male,4902.15,8,0.08,126.29
ORD037174,2025-03-10,West,UK,Electronics,Laptop,30,Male,2168.51,1,0.19,392.77
ORD037175,2024-04-14,South,Canada,Electronics,Table,29,Female,2762.48,3,0.28,195.5
ORD037176,2025-09-14,West,USA,Clothing,Printer,45,Male,4415.86,4,0.24,1384.8
ORD037177,2022-01-20,East,USA,Furniture,Table,27,Male,2137.13,7,0.06,1370.35
ORD037178,2025-10-21,West,Bangladesh,Furniture,Shirt,59,Male,658.74,9,0.0,1220.69
ORD037179,2023-01-15,East,Canada,Clothing,Laptop,40,Female,2661.65,8,0.02,1369.47
ORD037180,2025-01-04,East,USA,Furniture,Chair,27,Female,4995.44,5,0.38,1318.13
ORD037181,2024-08-11,East,Canada,Electronics,Chair,43,Female,4167.14,1,0.04,1303.86
ORD037182,2022-02-10,East,Canada,Furniture,Table,62,Female,2230.25,1,0.14,1368.67
ORD037183,2024-10-24,North,UK,Electronics,Printer,62,Male,993.04,1,0.18,602.91
ORD037184,2022-12-04,East,USA,Furniture,Table,21,Male,922.54,1,0.13,456.05
ORD037185,2022-06-29,North,Bangladesh,Furniture,Laptop,54,Male,4041.66,8,0.34,1013.54
ORD037186,2023-03-23,South,UK,Clothing,Phone,56,Female,4973.92,7,0.21,4.7
ORD037187,2022-03-09,East,Bangladesh,Electronics,Printer,40,Female,2706.4,5,0.19,402.61
ORD037188,2022-12-05,West,Canada,Furniture,Chair,37,Female,1275.07,2,0.4,818.01
ORD037189,2024-11-23,East,Bangladesh,Clothing,Table,24,Female,975.59,5,0.11,944.08
ORD037190,2023-12-01,North,India,Clothing,Laptop,56,Male,104.15,7,0.04,468.84
ORD037191,2023-04-20,East,India,Electronics,Laptop,60,Male,1098.94,5,0.03,7.26
ORD037192,2025-08-07,South,Canada,Furniture,Chair,50,Female,553.41,9,0.09,1206.42
ORD037193,2024-12-02,North,USA,Furniture,Chair,58,Male,965.75,2,0.22,241.69
ORD037194,2025-05-03,North,Canada,Clothing,Shirt,53,Female,370.0,9,0.26,89.87
ORD037195,2023-01-23,East,Canada,Furniture,Laptop,32,Female,200.8,4,0.26,-120.55
ORD037196,2022-10-21,North,UK,Electronics,Laptop,62,Female,2737.8,2,0.28,1480.92
ORD037197,2023-06-09,East,UK,Electronics,Printer,21,Male,1012.84,4,0.16,1074.47
ORD037198,2023-12-04,West,Bangladesh,Clothing,Chair,36,Male,4975.02,2,0.38,695.36
ORD037199,2023-09-09,East,India,Clothing,Table,21,Female,4827.44,3,0.19,-189.02
ORD037200,2023-10-12,West,India,Office Supplies,Chair,18,Male,2898.54,4,0.06,809.72
ORD037201,2023-12-09,North,India,Electronics,Table,37,Female,1794.93,2,0.09,136.6
ORD037202,2025-12-06,South,India,Clothing,Table,34,Female,4193.32,5,0.04,827.79
ORD037203,2022-12-31,North,USA,Furniture,Phone,44,Male,4391.07,1,0.16,-133.78
ORD037204,2024-04-18,North,USA,Electronics,Chair,48,Female,1531.48,8,0.35,971.33
ORD037205,2023-06-04,North,Bangladesh,Furniture,Shirt,63,Male,4933.98,9,0.23,1379.64
ORD037206,2023-04-30,South,Canada,Furniture,Printer,52,Male,939.55,7,0.07,-94.31
ORD037207,2022-11-29,West,Canada,Furniture,Laptop,29,Male,3703.62,5,0.07,778.2
ORD037208,2022-05-30,East,UK,Furniture,Shirt,61,Male,1387.39,7,0.39,-57.55
ORD037209,2023-12-16,East,Bangladesh,Clothing,Printer,61,Male,4621.34,3,0.06,1266.61
ORD037210,2023-11-01,East,Canada,Furniture,Chair,28,Male,3000.08,7,0.3,663.29
ORD037211,2024-05-12,South,USA,Electronics,Table,48,Female,86.48,7,0.14,407.45
ORD037212,2022-06-04,North,India,Furniture,Printer,18,Female,3566.19,6,0.38,1096.9
ORD037213,2025-12-11,West,India,Clothing,Table,48,Male,2488.85,2,0.31,635.6
ORD037214,2025-07-24,North,USA,Furniture,Laptop,37,Male,1646.28,9,0.13,1439.64
ORD037215,2024-08-08,East,Bangladesh,Electronics,Printer,30,Female,3288.45,1,0.39,508.17
ORD037216,2022-07-25,South,Bangladesh,Clothing,Table,39,Male,4020.11,2,0.12,1390.95
ORD037217,2025-07-10,North,India,Furniture,Shirt,36,Female,4422.65,5,0.18,779.32
ORD037218,2023-10-08,South,Bangladesh,Furniture,Table,33,Female,3961.62,4,0.13,47.35
ORD037219,2022-11-01,West,Bangladesh,Office Supplies,Laptop,45,Female,528.85,1,0.15,832.83
ORD037220,2025-01-06,West,Canada,Electronics,Shirt,56,Female,4850.99,8,0.09,1117.99
ORD037221,2024-11-21,North,India,Office Supplies,Chair,37,Male,2209.45,3,0.2,-18.63
ORD037222,2024-05-05,North,India,Electronics,Shirt,56,Female,3498.63,5,0.2,377.64
ORD037223,2024-11-20,South,Canada,Office Supplies,Shirt,34,Female,1358.03,1,0.02,715.44
ORD037224,2025-12-14,West,Canada,Furniture,Shirt,61,Female,911.02,6,0.23,332.17
ORD037225,2023-12-31,West,USA,Furniture,Printer,45,Female,4123.33,7,0.31,176.93
ORD037226,2024-04-21,South,Bangladesh,Office Supplies,Phone,30,Male,2011.36,6,0.36,226.31
ORD037227,2022-05-28,South,Bangladesh,Office Supplies,Table,37,Female,3014.69,7,0.07,1425.35
ORD037228,2022-04-28,South,India,Clothing,Chair,64,Female,1322.08,5,0.19,422.45
ORD037229,2023-04-26,West,Bangladesh,Electronics,Chair,34,Male,4698.58,6,0.26,1003.45
ORD037230,2023-12-09,West,USA,Office Supplies,Table,32,Male,1522.76,5,0.17,1168.06
ORD037231,2023-01-11,East,Canada,Clothing,Shirt,57,Female,3498.83,2,0.13,23.92
ORD037232,2024-08-15,South,UK,Clothing,Phone,40,Female,3003.65,5,0.25,598.06
ORD037233,2024-04-29,North,Canada,Electronics,Table,29,Male,960.96,1,0.14,85.77
ORD037234,2022-08-09,East,UK,Office Supplies,Table,52,Male,3393.84,2,0.27,362.65
ORD037235,2024-12-09,East,Canada,Office Supplies,Shirt,22,Female,4883.81,3,0.34,1325.03
ORD037236,2022-04-17,East,Bangladesh,Office Supplies,Phone,51,Female,3304.38,2,0.19,343.66
ORD037237,2025-08-26,East,UK,Clothing,Shirt,36,Female,884.86,5,0.15,-0.31
ORD037238,2022-10-13,West,Bangladesh,Electronics,Laptop,41,Female,1015.31,2,0.2,1159.72
ORD037239,2023-08-20,West,Bangladesh,Office Supplies,Shirt,49,Male,1370.63,7,0.24,1100.83
ORD037240,2022-01-05,South,USA,Office Supplies,Shirt,59,Female,1962.2,4,0.06,999.46
ORD037241,2024-08-05,North,India,Electronics,Table,31,Female,1912.24,2,0.08,432.88
ORD037242,2022-05-19,West,India,Electronics,Printer,44,Female,2313.17,5,0.17,1444.47
ORD037243,2025-09-15,West,India,Clothing,Table,29,Female,3920.13,2,0.07,431.0
ORD037244,2023-04-09,West,Canada,Clothing,Phone,21,Female,832.56,5,0.32,909.31
ORD037245,2025-06-05,South,UK,Office Supplies,Chair,38,Female,3150.72,3,0.27,-144.89
ORD037246,2024-08-16,East,Canada,Office Supplies,Laptop,40,Male,3534.08,6,0.36,766.82
ORD037247,2024-11-23,East,UK,Clothing,Laptop,32,Female,4220.35,7,0.3,66.92
ORD037248,2023-05-13,South,USA,Clothing,Table,23,Male,2562.76,2,0.29,50.36
ORD037249,2024-11-05,East,India,Furniture,Table,63,Male,4388.09,2,0.12,276.16
ORD037250,2023-01-31,South,India,Office Supplies,Chair,46,Male,4816.27,1,0.23,693.17
ORD037251,2024-04-16,South,USA,Furniture,Shirt,43,Female,1751.1,6,0.33,647.93
ORD037252,2023-06-19,South,USA,Clothing,Shirt,63,Female,1583.18,7,0.37,633.48
ORD037253,2023-10-02,East,Canada,Clothing,Laptop,61,Male,4513.52,4,0.18,1186.83
ORD037254,2025-09-06,East,USA,Clothing,Printer,26,Male,3004.43,5,0.27,1162.45
ORD037255,2023-06-22,East,India,Clothing,Shirt,54,Male,4448.93,6,0.07,62.64
ORD037256,2022-03-27,East,Bangladesh,Office Supplies,Laptop,57,Male,3252.59,3,0.15,576.65
ORD037257,2024-03-09,South,USA,Clothing,Chair,36,Male,3478.8,8,0.33,812.82
ORD037258,2022-07-18,West,Bangladesh,Furniture,Chair,24,Male,2259.05,1,0.2,1488.34
ORD037259,2025-12-01,West,Canada,Furniture,Printer,39,Female,4488.16,3,0.28,714.25
ORD037260,2022-03-18,West,Canada,Clothing,Printer,30,Female,1232.82,9,0.38,927.95
ORD037261,2022-03-29,East,Bangladesh,Furniture,Shirt,33,Female,2329.47,9,0.27,1258.28
ORD037262,2023-11-04,North,UK,Clothing,Laptop,41,Male,2688.79,8,0.24,691.09
ORD037263,2022-11-04,West,UK,Furniture,Phone,19,Male,1424.11,3,0.05,274.28
ORD037264,2025-08-24,North,UK,Electronics,Laptop,32,Male,2294.71,9,0.38,681.62
ORD037265,2025-08-07,West,Canada,Furniture,Table,19,Male,4501.75,3,0.16,835.2
ORD037266,2025-09-28,South,India,Furniture,Shirt,29,Female,4905.31,8,0.01,1315.55
ORD037267,2023-10-04,West,UK,Furniture,Printer,25,Female,4963.91,1,0.33,-152.01
ORD037268,2024-08-16,West,USA,Office Supplies,Table,26,Male,2134.01,9,0.06,1348.28
ORD037269,2025-07-28,South,India,Clothing,Shirt,27,Female,2948.05,8,0.09,183.13
ORD037270,2022-05-30,East,Bangladesh,Furniture,Printer,19,Female,313.27,7,0.01,287.51
ORD037271,2022-01-21,West,Bangladesh,Office Supplies,Table,19,Female,3968.68,7,0.14,1476.1
ORD037272,2024-12-13,North,Bangladesh,Office Supplies,Chair,53,Male,4744.26,7,0.37,384.2
ORD037273,2024-05-10,South,USA,Office Supplies,Shirt,26,Male,345.92,4,0.35,-151.92
ORD037274,2023-09-07,North,USA,Office Supplies,Phone,35,Female,658.6,4,0.02,1104.32
ORD037275,2025-03-18,North,India,Clothing,Table,19,Female,1389.56,1,0.04,46.54
ORD037276,2024-12-07,North,Canada,Furniture,Printer,18,Male,4451.7,1,0.23,454.49
ORD037277,2023-05-10,West,Canada,Office Supplies,Laptop,62,Male,3745.6,5,0.1,1322.4
ORD037278,2024-09-25,East,USA,Office Supplies,Phone,64,Male,628.95,9,0.34,206.79
ORD037279,2025-07-04,North,Canada,Furniture,Chair,40,Male,2315.97,4,0.26,1109.53
ORD037280,2022-09-01,West,India,Clothing,Printer,42,Female,1367.82,2,0.24,143.58
ORD037281,2024-03-18,North,Bangladesh,Electronics,Printer,59,Male,895.18,4,0.02,820.93
ORD037282,2025-08-15,North,Bangladesh,Clothing,Table,19,Male,3168.52,8,0.04,-27.06
ORD037283,2022-09-20,South,India,Office Supplies,Table,61,Female,3366.9,3,0.36,274.62
ORD037284,2023-03-27,East,Bangladesh,Electronics,Chair,58,Female,3057.55,9,0.09,-84.28
ORD037285,2024-05-06,West,USA,Clothing,Shirt,33,Male,4313.44,3,0.23,-128.8
ORD037286,2023-11-06,West,UK,Furniture,Printer,39,Male,3153.92,9,0.09,1224.1
ORD037287,2024-01-01,West,USA,Furniture,Printer,40,Male,1000.53,6,0.13,1429.8
ORD037288,2022-07-30,South,Canada,Clothing,Laptop,48,Female,4817.91,8,0.38,803.88
ORD037289,2025-05-18,South,Canada,Office Supplies,Shirt,62,Female,3520.56,5,0.1,398.95
ORD037290,2022-07-21,North,India,Office Supplies,Shirt,61,Female,4015.59,9,0.31,646.25
ORD037291,2025-11-11,South,Canada,Electronics,Phone,23,Female,4455.21,3,0.02,283.24
ORD037292,2023-12-15,South,UK,Furniture,Printer,43,Female,3969.57,3,0.26,916.78
ORD037293,2024-08-16,East,Canada,Clothing,Laptop,47,Female,1291.05,1,0.28,220.85
ORD037294,2024-02-03,South,Canada,Furniture,Laptop,54,Female,3831.46,8,0.13,1267.66
ORD037295,2022-11-27,North,Canada,Clothing,Shirt,52,Female,4837.68,9,0.14,1085.49
ORD037296,2022-02-05,West,UK,Clothing,Printer,60,Male,2859.93,9,0.24,1491.49
ORD037297,2022-02-08,East,India,Furniture,Printer,29,Female,3189.34,4,0.13,-5.96
ORD037298,2022-04-27,South,Canada,Electronics,Table,27,Male,319.19,8,0.4,293.22
ORD037299,2023-04-29,North,India,Office Supplies,Phone,61,Female,4836.75,6,0.06,173.91
ORD037300,2025-04-11,West,Bangladesh,Office Supplies,Phone,46,Female,1344.22,1,0.23,893.69
ORD037301,2022-10-16,East,Canada,Electronics,Shirt,38,Male,404.66,5,0.28,643.26
ORD037302,2024-06-19,West,UK,Clothing,Phone,60,Female,3086.33,4,0.36,867.97
ORD037303,2022-04-17,North,Canada,Furniture,Table,59,Female,3675.61,8,0.18,1077.31
ORD037304,2023-04-16,North,USA,Furniture,Phone,36,Female,2719.91,4,0.1,76.89
ORD037305,2024-04-21,North,USA,Furniture,Laptop,59,Male,3140.8,2,0.34,530.37
ORD037306,2023-07-08,North,India,Furniture,Chair,62,Female,1106.19,2,0.36,439.51
ORD037307,2025-08-13,North,USA,Office Supplies,Printer,58,Female,589.58,4,0.36,207.44
ORD037308,2023-04-18,West,USA,Furniture,Laptop,26,Male,457.58,4,0.28,1458.28
ORD037309,2025-10-02,West,USA,Electronics,Laptop,61,Male,748.59,1,0.2,33.02
ORD037310,2023-05-26,East,Canada,Electronics,Shirt,32,Female,4985.59,3,0.03,-79.75
ORD037311,2023-03-13,South,Canada,Furniture,Chair,64,Male,1803.57,4,0.25,1361.24
ORD037312,2025-08-23,West,USA,Electronics,Laptop,49,Female,4207.19,6,0.17,-107.13
ORD037313,2024-12-08,West,UK,Furniture,Laptop,62,Female,2919.19,8,0.15,-133.85
ORD037314,2024-07-13,North,UK,Office Supplies,Printer,48,Female,3158.64,4,0.04,604.37
ORD037315,2025-04-13,South,UK,Electronics,Chair,22,Female,387.7,1,0.05,-33.16
ORD037316,2023-03-23,North,UK,Office Supplies,Printer,21,Female,1622.83,2,0.39,1339.36
ORD037317,2025-05-16,West,Bangladesh,Office Supplies,Laptop,57,Male,856.38,2,0.14,92.05
ORD037318,2023-04-20,South,UK,Clothing,Phone,55,Female,3260.14,7,0.36,947.38
ORD037319,2025-06-01,West,UK,Office Supplies,Chair,57,Female,4891.34,5,0.27,6.17
ORD037320,2023-09-30,East,UK,Furniture,Table,40,Male,667.71,1,0.38,1006.55
ORD037321,2022-04-11,East,UK,Electronics,Phone,47,Male,1363.35,9,0.03,-77.91
ORD037322,2022-06-03,East,Bangladesh,Clothing,Printer,46,Female,2837.36,9,0.35,866.29
ORD037323,2023-04-27,North,Canada,Clothing,Phone,20,Female,1722.95,8,0.33,784.66
ORD037324,2024-01-04,South,Canada,Clothing,Laptop,27,Female,3531.27,7,0.09,921.54
ORD037325,2022-11-04,East,UK,Office Supplies,Chair,20,Female,4998.4,1,0.29,751.49
ORD037326,2022-02-08,North,UK,Office Supplies,Printer,33,Female,3656.79,6,0.27,695.98
ORD037327,2025-08-19,South,USA,Furniture,Laptop,24,Female,4802.16,7,0.39,830.37
ORD037328,2025-07-23,South,USA,Furniture,Table,33,Male,1756.62,9,0.09,49.02
ORD037329,2023-01-10,North,Bangladesh,Electronics,Shirt,39,Female,101.33,1,0.2,-184.25
ORD037330,2024-07-17,South,Bangladesh,Furniture,Shirt,45,Male,4867.09,8,0.39,-145.18
ORD037331,2025-03-30,West,India,Furniture,Table,27,Female,3220.98,9,0.18,41.83
ORD037332,2025-09-17,North,India,Clothing,Table,26,Female,3924.46,1,0.12,489.28
ORD037333,2022-09-21,East,USA,Electronics,Printer,59,Male,4454.69,3,0.13,1032.01
ORD037334,2025-06-27,West,Bangladesh,Clothing,Chair,53,Male,2118.27,6,0.08,21.57
ORD037335,2023-07-30,South,India,Clothing,Chair,27,Female,4190.64,4,0.27,942.81
ORD037336,2023-09-08,East,UK,Furniture,Laptop,18,Female,1634.54,8,0.07,97.67
ORD037337,2023-07-27,South,UK,Electronics,Shirt,42,Female,2990.21,5,0.4,1252.38
ORD037338,2024-07-01,West,India,Clothing,Phone,28,Male,712.4,7,0.01,585.47
ORD037339,2023-04-14,South,Bangladesh,Office Supplies,Laptop,21,Female,4315.95,7,0.29,1334.67
ORD037340,2025-04-19,East,UK,Electronics,Phone,56,Female,2424.44,1,0.02,1369.51
ORD037341,2022-04-09,East,Canada,Office Supplies,Printer,26,Male,192.99,6,0.1,1348.66
ORD037342,2022-11-07,North,India,Furniture,Chair,57,Male,3965.3,2,0.26,-105.61
ORD037343,2025-03-14,South,Canada,Furniture,Phone,40,Male,2906.31,4,0.24,481.79
ORD037344,2025-05-14,East,India,Furniture,Printer,50,Male,3337.87,6,0.1,1098.79
ORD037345,2025-05-09,North,UK,Office Supplies,Shirt,41,Female,1524.63,3,0.21,-168.6
ORD037346,2024-12-14,East,UK,Electronics,Table,42,Male,226.85,7,0.37,504.32
ORD037347,2022-01-16,East,USA,Office Supplies,Laptop,32,Female,1077.55,1,0.36,765.7
ORD037348,2025-07-02,East,India,Clothing,Printer,62,Male,1176.24,7,0.4,1347.31
ORD037349,2025-01-21,West,Bangladesh,Electronics,Shirt,37,Female,1289.8,8,0.19,109.18
ORD037350,2022-03-10,North,India,Clothing,Chair,19,Male,658.09,5,0.2,1024.14
ORD037351,2023-03-06,East,USA,Clothing,Phone,26,Female,647.05,3,0.15,1364.4
ORD037352,2024-10-09,West,Bangladesh,Furniture,Chair,63,Female,610.27,2,0.27,368.38
ORD037353,2025-11-27,South,India,Electronics,Laptop,56,Female,2870.44,1,0.08,1359.45
ORD037354,2023-10-02,East,Bangladesh,Clothing,Chair,32,Female,469.05,9,0.27,-104.25
ORD037355,2022-06-10,East,Bangladesh,Office Supplies,Laptop,34,Female,2472.87,1,0.34,1430.61
ORD037356,2022-02-25,West,Bangladesh,Furniture,Printer,36,Female,1100.56,2,0.17,1057.9
ORD037357,2024-04-18,West,Bangladesh,Furniture,Phone,30,Male,165.33,1,0.28,828.79
ORD037358,2022-09-24,West,USA,Clothing,Phone,61,Female,4167.07,2,0.39,156.47
ORD037359,2025-03-16,North,UK,Electronics,Shirt,47,Female,3222.1,5,0.07,229.72
ORD037360,2022-01-01,East,UK,Electronics,Shirt,28,Male,4054.14,3,0.22,14.52
ORD037361,2023-03-01,West,Canada,Electronics,Chair,33,Male,4012.45,4,0.16,1084.61
ORD037362,2025-08-07,North,UK,Electronics,Chair,27,Male,4255.35,7,0.37,1305.14
ORD037363,2025-06-22,South,USA,Clothing,Phone,26,Female,565.64,4,0.05,244.19
ORD037364,2022-12-28,South,Canada,Furniture,Table,53,Male,4824.16,5,0.09,927.5
ORD037365,2024-08-11,South,Bangladesh,Electronics,Phone,43,Male,4334.23,5,0.31,598.83
ORD037366,2022-03-02,East,India,Clothing,Chair,59,Female,4015.59,7,0.03,1.26
ORD037367,2025-04-24,South,UK,Office Supplies,Printer,39,Male,3539.59,4,0.11,1138.2
ORD037368,2024-09-04,West,Canada,Office Supplies,Printer,34,Male,2199.38,9,0.05,243.4
ORD037369,2023-07-04,South,Canada,Furniture,Printer,58,Male,92.78,7,0.27,182.02
ORD037370,2024-02-22,East,UK,Electronics,Chair,56,Female,3866.78,7,0.2,504.78
ORD037371,2024-11-07,West,Bangladesh,Furniture,Shirt,58,Female,4541.51,8,0.32,972.0
ORD037372,2023-05-15,South,Bangladesh,Clothing,Shirt,27,Male,2690.75,5,0.4,1310.26
ORD037373,2022-07-10,West,USA,Furniture,Table,43,Male,2415.97,8,0.36,1171.43
ORD037374,2024-09-28,South,Bangladesh,Furniture,Printer,27,Male,4747.61,1,0.29,1008.98
ORD037375,2025-04-08,West,India,Clothing,Phone,29,Female,3161.19,8,0.28,795.59
ORD037376,2022-04-07,South,USA,Clothing,Printer,32,Male,1353.67,6,0.22,1199.22
ORD037377,2023-10-13,South,UK,Office Supplies,Printer,52,Female,2206.37,1,0.34,959.92
ORD037378,2024-11-26,East,India,Electronics,Shirt,60,Female,4384.92,6,0.12,37.64
ORD037379,2024-05-25,South,USA,Furniture,Laptop,62,Female,1677.51,9,0.18,498.49
ORD037380,2022-02-06,East,India,Clothing,Table,26,Female,1877.18,7,0.2,885.92
ORD037381,2024-01-27,South,USA,Furniture,Laptop,40,Female,4641.11,7,0.24,1143.51
ORD037382,2023-04-10,East,UK,Office Supplies,Chair,53,Female,4692.22,6,0.23,-171.89
ORD037383,2024-06-27,South,Canada,Electronics,Table,28,Male,3575.0,8,0.11,1465.5
ORD037384,2024-01-14,West,USA,Office Supplies,Laptop,59,Female,4151.33,5,0.15,540.92
ORD037385,2025-10-04,North,Bangladesh,Furniture,Table,61,Female,433.76,3,0.04,180.44
ORD037386,2025-01-05,South,India,Furniture,Chair,28,Male,4216.63,3,0.07,314.52
ORD037387,2024-09-03,East,Canada,Electronics,Table,48,Male,268.9,3,0.04,1109.3
ORD037388,2025-04-10,East,UK,Electronics,Shirt,30,Female,1949.52,4,0.19,189.55
ORD037389,2022-02-27,North,USA,Electronics,Laptop,19,Female,2987.17,6,0.27,1215.2
ORD037390,2022-08-01,East,UK,Electronics,Laptop,26,Male,1847.16,5,0.02,570.1
ORD037391,2024-10-09,South,India,Furniture,Shirt,19,Female,1673.13,7,0.08,1378.12
ORD037392,2022-02-16,South,India,Electronics,Table,36,Male,3896.79,2,0.3,-27.5
ORD037393,2024-12-20,South,Canada,Clothing,Shirt,45,Female,4454.72,8,0.22,941.71
ORD037394,2023-07-09,West,Canada,Clothing,Printer,60,Male,587.22,2,0.31,1084.81
ORD037395,2022-05-23,West,Bangladesh,Clothing,Phone,21,Female,4037.47,8,0.32,1068.49
ORD037396,2025-02-06,East,Bangladesh,Office Supplies,Phone,52,Male,67.55,2,0.02,1217.09
ORD037397,2024-01-18,West,India,Furniture,Printer,30,Female,216.95,7,0.4,206.03
ORD037398,2022-02-03,South,Canada,Furniture,Phone,23,Male,1831.59,9,0.39,963.75
ORD037399,2023-08-02,South,USA,Clothing,Phone,33,Female,344.13,4,0.12,215.27
ORD037400,2024-11-14,North,India,Furniture,Shirt,43,Female,3448.91,1,0.27,1295.75
ORD037401,2024-07-23,South,Bangladesh,Furniture,Table,49,Male,1535.25,2,0.37,561.95
ORD037402,2022-08-05,South,Bangladesh,Furniture,Shirt,38,Female,3535.58,6,0.38,710.45
ORD037403,2024-12-11,South,Bangladesh,Electronics,Shirt,57,Female,2497.03,4,0.27,354.38
ORD037404,2022-11-21,West,India,Office Supplies,Table,36,Male,1202.4,5,0.31,805.37
ORD037405,2022-12-02,North,UK,Furniture,Shirt,26,Male,3889.17,3,0.17,-38.82
ORD037406,2024-09-07,East,USA,Furniture,Chair,42,Male,2349.71,7,0.15,332.03
ORD037407,2024-03-15,South,UK,Furniture,Shirt,19,Male,1885.51,9,0.26,752.18
ORD037408,2023-05-18,West,Canada,Furniture,Chair,58,Male,4411.27,7,0.2,586.05
ORD037409,2022-10-12,South,USA,Electronics,Laptop,63,Male,2092.64,7,0.13,1164.08
ORD037410,2024-03-14,East,Bangladesh,Electronics,Printer,37,Male,2454.13,5,0.22,671.1
ORD037411,2025-09-15,South,Bangladesh,Clothing,Laptop,50,Male,2423.61,9,0.35,1154.89
